timestamp,var_95_mc,var_99_mc,latency_mc_ms
2026-05-01 15:03:00,2070.8754817688105,2941.56534710458,1.097132999348105
2026-05-01 15:04:00,2057.60904352943,2930.217233913735,1.2140409999119584
2026-05-01 15:05:00,1993.3041333618366,2908.8410705530478,1.1837539987027412
2026-05-01 15:06:00,2068.364062874955,2866.1432402370006,1.1749679997592466
2026-05-01 15:07:00,2097.2128466422123,2946.0168319195814,1.0536160007177386
2026-05-01 15:08:00,2058.3246099375006,2890.89246133944,1.1282460000074934
2026-05-01 15:09:00,2020.9070042901071,2829.8047344381685,1.1008539986505639
2026-05-01 15:10:00,2069.0577237525426,2938.721093352939,1.385008001307142
2026-05-01 15:11:00,1998.3421782602168,2882.733730267304,2.3585149992868537
2026-05-01 15:12:00,2060.985104663903,2962.2209408911526,1.9405010007176315
2026-05-01 15:13:00,2087.7992946500144,2980.323030937678,1.8387880008958746
2026-05-01 15:14:00,2091.090403551927,2910.599300299717,1.673711998591898
2026-05-01 15:15:00,2065.6291235849562,2979.567598886497,1.8031270010396838
2026-05-01 15:16:00,2093.037608733405,2944.063062306186,1.9644820004032226
2026-05-01 15:17:00,2113.119597205323,2938.512840968277,1.4038219997019041
2026-05-01 15:18:00,2095.0423960831545,3044.7706626174468,1.4118840008450206
2026-05-01 15:19:00,2068.745216452178,2961.8985388155884,1.2342999998509185
2026-05-01 15:20:00,2017.514848259444,2793.1039883955286,1.1444749998190673
2026-05-01 15:21:00,2109.71525839286,2958.747687984655,1.1965710000367835
2026-05-01 15:22:00,2091.0351461356195,2906.7537590573834,1.1407540005166084
2026-05-01 15:23:00,2106.9805770572107,2906.531451660681,1.2100089988962281
2026-05-01 15:24:00,2080.9548175909727,2940.7437313029823,1.24846200014872
2026-05-01 15:25:00,2068.820181668126,2963.643829636635,1.152020999143133
2026-05-01 15:26:00,2105.5705308855736,2992.9478402089276,1.135792999775731
2026-05-01 15:27:00,2047.2995919860593,2908.8893402326225,1.1511939992487896
2026-05-01 15:28:00,2086.978921256303,2974.947845224325,1.2104230008844752
2026-05-01 15:29:00,2063.727254123317,2868.944073320106,1.1324850001983577
2026-05-01 15:30:00,2071.730934701215,2963.6776242984492,1.3007650013605598
2026-05-01 15:31:00,2049.972012356449,2933.701986220305,1.1438550009188475
2026-05-01 15:32:00,2075.1913064427154,2906.6037341895535,1.2547670012281742
2026-05-01 15:33:00,2026.7547154582392,2898.5611610179126,1.1770350010920083
2026-05-01 15:34:00,2119.3214237447546,2932.0275939366056,1.2328530010563554
2026-05-01 15:35:00,2093.0841534493366,2893.957989931332,1.1734179988707183
2026-05-01 15:36:00,2066.441361884341,2894.9619281064547,1.126798999393941
2026-05-01 15:37:00,2035.599509998278,2811.082569923089,1.1508830011734972
2026-05-01 15:38:00,2049.0891019938167,2839.669249999785,1.0876229989662534
2026-05-01 15:39:00,2128.0219195351315,2949.6824537360135,1.1850980008603074
2026-05-01 15:40:00,2122.37781105152,2985.8764707204473,1.1040589997719508
2026-05-01 15:41:00,2106.9943966489473,2935.277589640726,1.6759860009187832
2026-05-01 15:42:00,2059.494144576733,2819.031715515517,1.4297670004452812
2026-05-01 15:43:00,2061.332666827044,3020.795703727267,1.2820550000469666
2026-05-01 15:44:00,2102.2707337223133,2975.735200598288,1.1006469994754298
2026-05-01 15:45:00,2123.253576724236,2932.746739369957,1.0735649993875995
2026-05-01 15:46:00,2107.366499198129,2968.640126979685,1.1419940001360374
2026-05-01 15:47:00,2085.4482327956457,2943.2387087282605,1.054649999787216
2026-05-01 15:48:00,2083.6636646519837,2936.362890300432,1.112534000640153
2026-05-01 15:49:00,2082.787422846902,2885.944026966316,1.072532000762294
2026-05-01 15:50:00,2098.545636893784,2984.4320142696843,1.1693859996739775
2026-05-01 15:51:00,2061.3320207850957,2885.644399523279,1.519281999208033
2026-05-01 15:52:00,2070.657883458103,2883.2831291526722,1.742761000059545
2026-05-01 15:53:00,2071.7871714590756,2920.5557976983387,1.6817739997350145
2026-05-01 15:54:00,2107.2119237668107,2893.2732088744597,1.7294270001002587
2026-05-01 15:55:00,2095.3103177263984,2900.5018524149464,1.851089000410866
2026-05-01 15:56:00,2103.6826097083144,2939.4053931471376,1.7273590001423145
2026-05-01 15:57:00,2099.9640273964055,2924.825292157197,1.7594029995962046
2026-05-01 15:58:00,2093.456576357897,2940.368610011296,1.907216999825323
2026-05-01 15:59:00,2100.891364465675,2948.9070912918964,1.6690600004949374
2026-05-01 16:00:00,2075.883095222591,2975.2382972797195,1.1795159989560489
