Date,AAPL,MSFT,NVDA,SPY,QQQ
2022-03-25,0.0037270634909115133,-0.001382643433592464,-0.016403755643421725,0.004871863956278327,-0.0008346300095072857
2022-03-28,0.005024093616337248,0.02285363887527463,0.018851969965946475,0.007087704597522455,0.015353838788879958
2022-03-29,0.018953592172067275,0.015045249954492626,0.01536723551064817,0.012295018879544404,0.017063502674898163
2022-03-30,-0.006671888006365411,-0.004926113643838261,-0.0342914538512186,-0.006193962738885823,-0.011107118878160975
2022-03-31,-0.017935554553845785,-0.017841230417004455,-0.014697627284413732,-0.015511003135917512,-0.012472162983125364
2022-04-01,-0.0017197400035866212,0.0035937201702098236,-0.021260818944378753,0.0028300644709328797,-0.0019052709877476004
2022-04-04,0.023417345693366415,0.017777894794569454,0.02396931492131925,0.008530212980649314,0.020379741366906352
2022-04-05,-0.01912375072820443,-0.013070434232865713,-0.05364321585453877,-0.012711854044496512,-0.022454267262406378
2022-04-06,-0.01862297195600318,-0.03729265097539687,-0.06056897458483072,-0.010049821605600294,-0.021950776990224134
2022-04-07,0.0018024414575854803,0.00622453144572324,-0.00818684215864037,0.0050263968047419335,0.0023749257771416583
2022-04-08,-0.011980583787307467,-0.014707785793478808,-0.04602852758580318,-0.0026774132208996714,-0.01407778435361063
2022-04-11,-0.02584713569041924,-0.04022987335327569,-0.053392126249858875,-0.0172401033997387,-0.02394146466810541
2022-04-12,0.01145755561093626,-0.011281487854029786,-0.01902350028382481,-0.003712084011398576,-0.004233274476950828
2022-04-13,0.016210443944416352,0.01952032558701522,0.03198833584619946,0.01138838795270965,0.020123195785565658
2022-04-14,-0.030447109567102993,-0.027457674133870864,-0.04349423257734626,-0.012529781111373848,-0.02313281830614684
2022-04-18,-0.0013317434836721874,0.002462490506848633,0.024396647073032917,0.00041089847073777464,0.0007680174555137201
2022-04-19,0.014016438641017257,0.01689645300266707,0.018872595694180476,0.0160139685497338,0.022104790131521175
2022-04-20,-0.0010158710938995338,0.003708402723939456,-0.0327868128700708,-0.0007418194416248849,-0.014691764515793626
2022-04-21,-0.004855580052104813,-0.019571561429687294,-0.062375034951994986,-0.015066726359151208,-0.020908142733412675
2022-04-22,-0.028215550483270412,-0.02444047014065001,-0.03365718017754235,-0.02782256675753243,-0.026534922698685664
2022-04-25,0.006714616255483923,0.02412013160153876,0.019637048051117826,0.005780947991233292,0.012764128898600154
2022-04-26,-0.03804244416941656,-0.03812138813850709,-0.05760211362823439,-0.029388530299774795,-0.038476056362580856
2022-04-27,-0.001467857052496243,0.04698770255696707,-0.02005260918701267,0.002807818562485303,-0.0011985787939178382
2022-04-28,0.04416541541604505,0.022379896129609476,0.07160656327846732,0.02494560124710158,0.0348994898787622
2022-04-29,-0.03729152646633535,-0.04271120126906269,-0.06446398558218516,-0.03765578487410902,-0.04604224348768258
2022-05-02,0.0019645039729622132,0.024734823527747245,0.05179693828450274,0.0060015608352763945,0.016557806034771364
2022-05-03,0.009576592819145874,-0.009501040771524524,0.00352634435285064,0.004573485381675188,0.001067053149025816
2022-05-04,0.04018993631278698,0.02868549336228152,0.03666282161830341,0.02999845886988406,0.03325320837795741
2022-05-05,-0.057328575238707664,-0.04453205241503852,-0.07609975526604223,-0.036190045215829345,-0.0516764857207834
2022-05-06,0.004716278833307456,-0.009491188661475006,-0.009008865302860953,-0.005986690270560382,-0.012053304803334011
2022-05-09,-0.03375249960350786,-0.03764537172192741,-0.09691798366618971,-0.03254109689533744,-0.03991295763395205
2022-05-10,0.015983387555815205,0.018424917305176144,0.03734713463796186,0.002307994912808318,0.012075693814815342
2022-05-11,-0.053233176999664476,-0.0337737016777329,-0.05640676121582397,-0.016013798826227024,-0.030107164038964247
2022-05-12,-0.02726271522922539,-0.020159553960169885,-0.02774151444232548,-0.0010443781949628585,-0.0023669514138685084
2022-05-13,0.03141785495754102,0.02234503668737819,0.09043672316725554,0.023626653161612055,0.03638955780937992
2022-05-16,-0.010729788171155169,0.0014540177672779065,-0.025279812761182206,-0.004065949771507319,-0.011659427109338887
2022-05-17,0.025104854408891153,0.020140111249662914,0.0515337451302077,0.020361762341568966,0.025571771978761627
2022-05-18,-0.058073123477059244,-0.04659869395137352,-0.07059772736725636,-0.041146594166073275,-0.05033630207079671
2022-05-19,-0.024950279209076744,-0.003706553786210594,0.01092144338428075,-0.006143634966296229,-0.005372958479079786
2022-05-20,0.0017457998151652414,-0.0022938859636344286,-0.025431484724663327,0.0004363839282431949,-0.0031127621107099003
2022-05-23,0.03933571566433103,0.031529619610573836,0.01214562746349721,0.018537372000758705,0.016490934376497682
2022-05-24,-0.019403326971415558,-0.003959430185846184,-0.04502741673212803,-0.007662925871417933,-0.02149153034870472
2022-05-25,0.0011394006258658158,0.0111084739922115,0.04957429067644985,0.008795983052126123,0.013898171542418339
2022-05-26,0.022934530868595066,0.012792606720660972,0.050317557080046676,0.01978456680497728,0.027330542905707095
2022-05-27,0.03994792297620528,0.027230202261472585,0.05238209213053428,0.024252339902340703,0.03211829051136847
2022-05-31,-0.00536046422078668,-0.0050260887378231235,-0.007416567659961531,-0.005626628886122151,-0.0026565761789981335
2022-06-01,-0.0008736234036965251,0.002020862027561388,-0.01903182131570035,-0.00812134565166785,-0.007423340524003756
2022-06-02,0.01667131482809886,0.007897866340344697,0.06712812480058672,0.018864415680014755,0.02701737384482741
2022-06-03,-0.03931869365880171,-0.016746979434555942,-0.045528815089880124,-0.016547875700318224,-0.026364021099661364
2022-06-06,0.005214043480970055,-0.00471439883759662,0.0035193258977094864,0.003040272131361922,0.003325882685822392
2022-06-07,0.017433335349732855,0.013857268882562956,0.007424935759099198,0.009546428461199666,0.008588729378077966
2022-06-08,-0.0050560143870690645,-0.007699270678267415,-0.014586447893953577,-0.010931723367424099,-0.007222726188315444
2022-06-09,-0.03661827950495855,-0.02100236905545013,-0.032704181449468066,-0.024070244462444747,-0.02714995119011706
2022-06-10,-0.03939444245130863,-0.04558722012169325,-0.06135213614338922,-0.029424275042161923,-0.0359073853505342
2022-06-13,-0.039037087405578146,-0.0433384231709715,-0.08140348591551633,-0.03870776600098635,-0.0476119727945291
2022-06-14,0.0066504697394492406,0.00916283622148046,0.01200665250861055,-0.0030179282401547568,0.001813636304435552
2022-06-15,0.019912066226238017,0.029301881935349803,0.04270974168836586,0.014155801651667155,0.024665307854778194
2022-06-16,-0.04045894987740714,-0.027340464244268222,-0.05766052248742967,-0.033656132805412194,-0.04118298290177459
2022-06-17,0.011466870646786509,0.010880693579113303,0.017725453395747177,0.0021535610073246834,0.012086332265565153
2022-06-21,0.03223544640054541,0.02429362234808514,0.04229190363436016,0.024861868145963587,0.024916322206609578
2022-06-22,-0.0038342021469454776,-0.002406817591842455,-0.012512855471384969,-0.0018145390607153095,-0.0014595849225409656
2022-06-23,0.02134415630408085,0.022384290716778582,-0.008286044402046716,0.00975461442412188,0.014783171105680502
2022-06-24,0.024221562509114426,0.03357962821544729,0.0540440871579741,0.03129900858543663,0.033689605587282526
2022-06-27,0.0,-0.010552474652534394,-0.015119982065036156,-0.003826981442409182,-0.007358663553575378
2022-06-28,-0.0302423353965001,-0.03226386868528553,-0.05401447324406143,-0.020644481192194912,-0.030940374167609298
2022-06-29,0.01293968773514665,0.014630360205540649,-0.027917090797770282,-0.000814825565451997,0.0009164112911738986
2022-06-30,-0.018192111069903875,-0.0132669042443795,-0.024951714690180055,-0.008157487854485859,-0.01248053750435243
2022-07-01,0.01603503918981528,0.010650470851057981,-0.04286081091360383,0.010521055754881761,0.006578885591370418
2022-07-05,0.01875361517975331,0.01251870445025615,0.029913831473577554,0.0018867225966198826,0.016974557502049858
2022-07-06,0.009561215158461612,0.012702052181751605,0.0110322094917481,0.003371672235782716,0.0063917283951530155
2022-07-07,0.02371588822304378,0.008193001757156962,0.04699456587877528,0.014866212092818154,0.0211730236223146
2022-07-08,0.0047038791287898445,-0.002761137124058891,-0.0012619387304022918,-0.0008228775609000072,0.0012535638117208837
2022-07-11,-0.01486819703216904,-0.011838188257517788,-0.04427959443821663,-0.011489571772669278,-0.02159569963970853
2022-07-12,0.006810636088362864,-0.041845079009055985,-0.004630529844817538,-0.008888259426169633,-0.009734805283575806
2022-07-13,-0.002539791264675823,-0.0037520343065425735,0.005422083895844454,-0.005265620886915524,-0.0020631641646287175
2022-07-14,0.020275624069088984,0.005367145790128166,0.013623570527981878,-0.0024313034159669437,0.0035644353252270735
2022-07-15,0.011385030138456565,0.010336612610710451,0.025054199176590932,0.01892493391514307,0.01797691437624088
2022-07-18,-0.02085920843128938,-0.00966792599028549,0.021279504842948885,-0.008291415509638762,-0.008498719367393149
2022-07-19,0.02637100076117054,0.020554469949924565,0.05386123252817919,0.026660698213023692,0.03028944853520794
2022-07-20,0.013419363663493713,0.010502028963149912,0.046848738735427164,0.00635289016772612,0.015732369285595342
2022-07-21,0.01498174173085522,0.00975135379895051,0.013554119301383805,0.010131679868678613,0.014253186289508868
2022-07-22,-0.008144196363546317,-0.01706038742799778,-0.04134120545060049,-0.009321186933564585,-0.01769105878525321
2022-07-25,-0.007426054634460532,-0.00589394937693532,-0.017180214496121806,0.0012140219794063065,-0.005711725966069683
2022-07-26,-0.008865043824837635,-0.027139360253278143,-0.029265971322934115,-0.01190149546950817,-0.019844629786804378
2022-07-27,0.033661597275475,0.0647124441041905,0.07327830460872127,0.02563501214315947,0.04139113858831301
2022-07-28,0.003565384182668546,0.028140859312510386,0.010845920238820686,0.012464270556393812,0.009730396942465788
2022-07-29,0.032266876660506816,0.015543679442668995,0.009904105561451493,0.014473649860892562,0.018072547801074097
2022-08-01,-0.006172429830148267,-0.009772146200850934,0.01518989593247866,-0.0029657426183493664,-0.0006022354209271037
2022-08-02,-0.009331013604492107,-0.011540494856137885,0.004598715271742361,-0.0066191224048037876,-0.0029859211858617365
2022-08-03,0.03753443390702374,0.027455689779329315,0.01961627050034413,0.015538209268329313,0.02686844233530617
2022-08-04,-0.0019279887363934615,0.004168856895087347,0.016899886174165997,-0.0006761632567120203,0.004665290677613916
2022-08-05,-0.001389946249571726,-0.0026120504414335354,-0.011831383816990452,-0.001691401459784933,-0.008202286440909073
2022-08-08,-0.002907294445870876,-0.00919706928603155,-0.06505482624532082,-0.0011615893257479035,-0.0032378185244100128
2022-08-09,0.0003034359768196655,0.007038512477525473,-0.04054568713252198,-0.003978871006456363,-0.011383131075282391
2022-08-10,0.025857255409126548,0.02400968342837601,0.05748690040024673,0.020786387163182186,0.027528682230743128
2022-08-11,-0.004441598056825098,-0.007428403165049679,-0.008602046716582814,0.0,-0.005692263545584619
2022-08-12,0.021199456175041216,0.01689396760852482,0.041860470142131415,0.016787228869896288,0.019283578188074486
2022-08-15,0.006313611626056131,0.005330037989019603,0.017116980865978685,0.004112427598065457,0.008048763477186732
2022-08-16,-0.0009242523313137868,-0.0025932412789894366,-0.00807145798641962,0.001956704932230497,-0.0023446671794169274
2022-08-17,0.008746052709016313,-0.00263954863637105,-0.029238544171352868,-0.007123256704997259,-0.011471821195896027
2022-08-18,-0.0022943322962448616,-0.003955331230690649,0.023608146418094052,0.0029024195501039804,0.0024021400664525584
2022-08-19,-0.015217086067372812,-0.013950943990644617,-0.05047218122479905,-0.013529344226908956,-0.01968953818241819
2022-08-22,-0.023298561969643253,-0.029794833845847652,-0.04673620319674344,-0.021042144651078107,-0.026680071867657095
2022-08-23,-0.0020312273761751943,-0.004727549021891303,0.008592492559431335,-0.0024223872550408706,-0.0008271875871630809
2022-08-24,0.0017925661800041635,-0.00235418904684612,0.002383816506215975,0.0031959967884096765,0.002892812514320194
2022-08-25,0.014812262672513773,0.01103439602050625,0.03933895208195549,0.014018808792702295,0.01752753104822089
2022-08-26,-0.03842824620172087,-0.03935126404316857,-0.09681872631503693,-0.03443496449168175,-0.041851967816228075
2022-08-29,-0.01378469984528889,-0.010725361903886016,-0.028634741687284002,-0.006634094827545401,-0.009904384024057604
2022-08-30,-0.01542380670494123,-0.008557305173844962,-0.02129986034867453,-0.011038908996717311,-0.011199033456542095
2022-08-31,-0.010691880368351964,-0.005720599990865487,-0.024476029754150166,-0.007637858605764817,-0.005830383851352261
2022-09-01,0.004695721006938006,-0.004100577446906284,-0.0797502307167721,0.003132785282761832,0.00043422655526295515
2022-09-02,-0.013704532171246498,-0.0168071643116601,-0.021027417738568414,-0.010600339674981113,-0.014228883869330937
2022-09-06,-0.008249025936759889,-0.0110346415057794,-0.013425971436707903,-0.0037803913402249447,-0.007208093838893045
2022-09-07,0.009211251512368498,0.01893125016017345,0.01862050326030923,0.017805454622637835,0.01999989732708425
2022-09-08,-0.009664477544065443,0.001664601725845193,0.019925721208259913,0.0065151087689558065,0.0051707755953765725
2022-09-09,0.018664564563089195,0.0227169527276801,0.027982132370303902,0.015415744971641344,0.021626846917506312
2022-09-12,0.037785175000498473,0.008246912948723387,0.008168467843802612,0.01069038924539222,0.011815606781137454
2022-09-13,-0.06047182274224333,-0.05654736975687126,-0.09951767330578885,-0.04445614174806343,-0.056397673138185334
2022-09-14,0.009510079858219295,0.0009123488918586274,-0.00022837612745420553,0.0038087106045893286,0.00790187150124901
2022-09-15,-0.019111470402055346,-0.027493791389374782,-0.01527447753414782,-0.0114185648488591,-0.016793824500086568
2022-09-16,-0.011020529614060857,-0.0026115746269610956,0.02059248501827781,-0.007658006218750993,-0.006133420874899931
2022-09-19,0.024773388203177222,-0.0008992721791326133,0.013845123104855988,0.0077250882480397,0.007757073828054289
2022-09-20,0.015544273810549767,-0.008501693232837925,-0.015513544631787968,-0.01154501393999619,-0.008003164627298236
2022-09-21,-0.020476039221320012,-0.014541267529560722,0.006430531209434851,-0.017597786790048586,-0.018068070641445323
2022-09-22,-0.006395847170942001,0.008459725448918001,-0.05423077339178048,-0.008435285856364707,-0.0123841116125702
2022-09-23,-0.015238959344643284,-0.01277937777408698,-0.0035890169561671207,-0.01689663476544851,-0.016415782475806405
2022-09-26,0.0022573032013214755,-0.0019774854886258526,-0.023279394074763277,-0.00994212529169737,-0.004146343060943559
2022-09-27,0.00654515028786118,-0.004389310455477108,0.015016022654310467,-0.0025560783457652934,0.0004008678706615934
2022-09-28,-0.012732364027190694,0.019519628319585782,0.025688431401248418,0.01948555999362894,0.019696773672329235
2022-09-29,-0.05036632284798183,-0.014919837063488615,-0.04135877765316079,-0.021110442897706166,-0.02925120641046025
2022-09-30,-0.030499855630780174,-0.01955843647767088,-0.00665043169996823,-0.015584287032744455,-0.01710224236790836
2022-10-03,0.0302891516612828,0.03310834459241066,0.03026472186672602,0.026058748382445127,0.023189448261915435
2022-10-04,0.025300460807618358,0.03325333875191833,0.051025525459847475,0.030516302797854628,0.030956768355342074
2022-10-05,0.0020510229225172124,0.0012849500827945054,0.0031845338924991235,-0.0023310229347297384,-0.0005317501381708843
2022-10-06,-0.006647519860348016,-0.00971789143894658,-0.005998653633209166,-0.010369260720899096,-0.00790414566902299
2022-10-07,-0.03740997672529938,-0.05219160947697075,-0.08367978007025786,-0.028290480491926565,-0.03884904794491182
2022-10-10,0.0023528263302695944,-0.021533218249937862,-0.034198461696698886,-0.007664645931970185,-0.010046789440372588
2022-10-11,-0.010307945728000442,-0.016892075814633447,-0.007223971123870449,-0.006352928513293074,-0.013833413459219878
2022-10-12,-0.004615313894722036,0.001507201048171988,-0.007450567171413779,-0.003304039900583808,-0.0003424316323017217
2022-10-13,0.03306038677905088,0.036918093016399464,0.039220856871087284,0.026048860060801537,0.02318155226888726
2022-10-14,-0.03277148712331705,-0.024547535596109973,-0.06324601904303088,-0.02305238639018966,-0.030518282363749302
2022-10-17,0.0287069022734423,0.038495252225906745,0.05720772625777044,0.025372378835112182,0.03248811966672546
2022-10-18,0.009365450382431735,0.004075243417728539,0.006623292597804537,0.011681143658004859,0.007876495675996116
2022-10-19,0.0007649861354870182,-0.00850563670162462,0.006994859965956588,-0.00711165625131375,-0.0036531541049643072
2022-10-20,-0.003272351702638642,-0.001396404555536912,0.011796227663036903,-0.008420845528264446,-0.005115133772148908
2022-10-21,0.026699132170081647,0.024966248339950238,0.022061056755848428,0.02401106275750745,0.023177231805187194
2022-10-24,0.014694386501347625,0.02096657552246839,0.010612510327130856,0.01216209609556431,0.010941287745420766
2022-10-25,0.019152767032534778,0.013697442767378812,0.051210080801054304,0.0158422448114524,0.020474869971789354
2022-10-26,-0.01982216488117723,-0.08029545206432431,-0.027910356034509788,-0.007562461495393814,-0.022344255873086027
2022-10-27,-0.030939016419355155,-0.01995389293788764,0.021479824825074982,-0.005354217236559439,-0.018373686112608572
2022-10-28,0.0728345289090517,0.03943259006586888,0.048732310532411637,0.023511965764331483,0.030141969545981976
2022-10-31,-0.015530515609063492,-0.015983115357781696,-0.02466194073807827,-0.007249418200086952,-0.011696146729014504
2022-11-01,-0.017698510116668204,-0.0172065483101938,0.0034024885100598034,-0.004385524249482015,-0.010270474649743745
2022-11-02,-0.03801834524944097,-0.03600894566554612,-0.024214714365686528,-0.02541656018300207,-0.03487852300210105
2022-11-03,-0.04333034471760665,-0.026938592978990802,0.015165389085900951,-0.0103503060718209,-0.019727739663242226
2022-11-04,-0.0019495341363332315,0.03278225688358284,0.053318059335247414,0.014290597848939171,0.015957104804858922
2022-11-07,0.0038950517832041683,0.028849479501737656,0.010190875869959468,0.009520213099157192,0.010934209257499748
2022-11-08,0.0041662666654999035,0.0043789710541931376,0.02082903965474855,0.0053810107161709276,0.0072609402139665255
2022-11-09,-0.033753291840257965,-0.019233986535671904,-0.058230458125267885,-0.020817456289526925,-0.023346832944008925
2022-11-10,0.0852366219375026,0.07905886935215901,0.13391239577420078,0.053497473202388054,0.07119322635910265
2022-11-11,0.019085378997908832,0.016854615811773024,0.03597969619930769,0.009631866926606577,0.018258194273051923
2022-11-14,-0.009530877285497664,-0.022757190769477142,-0.001961838405793468,-0.008543145242522691,-0.00878959501837787
2022-11-15,0.011799453107218446,0.0017372736247417192,0.02251239210895999,0.008492907862868118,0.013743640657598288
2022-11-16,-0.008366003353096275,0.0018218471410977911,-0.04642285967301926,-0.0076579772988681965,-0.01374364065759818
2022-11-17,0.012887876682063523,-0.00020686395134484532,-0.014753097357415841,-0.0030644205828312325,-0.0022095234335972828
2022-11-18,0.0037747202925993736,-0.0019051199253769663,-0.017242894384890264,0.004530091665984085,3.503349804906711e-05
2022-11-21,-0.021918643979498796,0.0034348878586835992,-0.005988390599409538,-0.003642642925403181,-0.010340023902533146
2022-11-22,0.014554676023759271,0.012236297105071795,0.04599739005391032,0.013367077159807427,0.014299866478976273
2022-11-23,0.005908785913522818,0.010353247632523632,0.029550415539688808,0.006281978868668067,0.009986588233493698
2022-11-25,-0.01978818197908432,-0.0003636865277338795,-0.015188225399606785,-0.00022389108733996533,-0.006600370871445519
2022-11-28,-0.026615288362503393,-0.02342478094794094,-0.02760570845025042,-0.016085629891383086,-0.014781888104536395
2022-11-29,-0.02137485261721686,-0.005932409129115665,-0.011949541423351853,-0.0017189442890114684,-0.007598330278952869
2022-11-30,0.04744986971271565,0.05979945814803302,0.07916158782586949,0.031014630252002427,0.044577522076904436
2022-12-01,0.0018897783149804575,-0.001765296550650722,0.012449859835261423,-0.0007360785943188362,0.0012262680354103678
2022-12-02,-0.0033770311368661867,0.0012948677030849452,-0.015230719612352898,-0.0011545684197451435,-0.003991414456469927
2022-12-05,-0.008015158855088208,-0.019081507242590105,-0.015887843931793617,-0.01815287102054321,-0.01692563526704134
2022-12-06,-0.02569733035795213,-0.02051261983676912,-0.03822890272621708,-0.014519713974266794,-0.020938322615763404
2022-12-07,-0.013880985739831691,-0.003064483636437001,0.00828486864133974,-0.0017026518093504227,-0.00409101556154901
2022-12-08,0.012060048569438278,0.012323015943997758,0.06304465137432962,0.007803220881782789,0.011765529291435135
2022-12-09,-0.0034409144623754983,-0.008035452852313621,-0.009833430591395043,-0.007498074544180213,-0.006397319458223364
2022-12-12,0.016257025779259242,0.028479891366550943,0.030926758682659775,0.014314325371828859,0.012473185151906919
2022-12-13,0.006759406743177799,0.017313881598214894,0.03016501800092275,0.007541244782756402,0.010693012460865702
2022-12-14,-0.015657719782036644,0.0011670595499447146,-0.0222690743473106,-0.006414016856265916,-0.007441273792210115
2022-12-15,-0.047987468644235955,-0.03243887698058614,-0.041709156785237816,-0.02476587583712666,-0.03415325914499531
2022-12-16,-0.014686153545973045,-0.017500832912974027,-0.0227315135683488,-0.011876228578391016,-0.009580588950114996
2022-12-19,-0.016037338298270042,-0.017479927980159994,-0.019315020737147307,-0.008515977057465278,-0.0141528847358946
2022-12-20,-0.0005288299111532202,0.005598776274625415,-0.010451958269312282,0.001367435865227489,-0.0007788136781219831
2022-12-21,0.023530587342299347,0.010818119200805148,0.025534070092670613,0.014841775004599118,0.014401728971522875
2022-12-22,-0.024060048801417606,-0.025860359128322945,-0.07302249906759446,-0.014368818905218806,-0.024769384779075556
2022-12-23,-0.002801887916593506,0.0022645077591173,-0.008708417348693659,0.005735747036456844,0.002246655365791911
2022-12-27,-0.013975497968752474,-0.007441850223572296,-0.07402725077177605,-0.0039512347404095476,-0.014239124229920682
2022-12-28,-0.031166046822351058,-0.010307929849904703,-0.006037321372102834,-0.012505904098792592,-0.013290458275184058
2022-12-29,0.027930699031230397,0.027255023059877505,0.03960133464965461,0.017840247228088225,0.024082752861487925
2022-12-30,0.0024656007715766117,-0.004949698069631652,0.000752974733286881,-0.0026374349102929718,-0.0006008613694667301
2023-01-03,-0.0381220241177987,-0.0010012917937329022,-0.020672053310234043,-0.004218903071599174,-0.006782656775744897
2023-01-04,0.010261502762495657,-0.04472885876455387,0.029867329058117387,0.007690528347816449,0.004752592188847472
