timestamp,portfolio_value,var_95_rolling,var_99_rolling,var_95_ewma,var_99_ewma,sigma_p_rolling,sigma_p_ewma,latency_rolling_ms,latency_ewma_ms,weight_AAPL,weight_MSFT,weight_NVDA,weight_SPY,weight_QQQ
2026-05-01 13:57:00,100162.42867921083,2116.6494336985766,2993.6176870038944,1760.1503111120608,2489.414174704965,0.012847446901477884,0.010683600836591001,0.16310800128849223,0.1363360006507719,0.20092460127634354,0.19966843749694546,0.1981047139833047,0.20033739211869106,0.2009648551247151
2026-05-01 13:58:00,100161.46091095157,2117.1622714484115,2994.3430032201877,1760.1551453409008,2489.421011847067,0.012850683840736253,0.010683733405067078,0.16589799997746013,0.13943700105301104,0.20117589830843466,0.19913220718388913,0.1982981188077561,0.20040161732291534,0.20099215837700488
2026-05-01 13:59:00,100231.48864898914,2119.09995808568,2997.0835104089774,1761.4516384779427,2491.2546668323166,0.01285345867239223,0.010684133021760174,0.16393500118283555,0.14078099957259838,0.20134628599370605,0.19879774727381833,0.19844667165427324,0.20036397457679447,0.20104532050140783
2026-05-01 14:00:00,100253.76968377431,2118.1147465150166,2995.6901068833754,1761.1516830902126,2490.830434203273,0.0128446275384823,0.010679939528906262,0.16620799942757003,0.13850699906470254,0.2018190447684366,0.19888376886145212,0.19799677205198266,0.2003429629759426,0.20095745134218615
2026-05-01 14:01:00,100320.3624583203,2119.822660569686,2998.105642323747,1762.369443746655,2492.552736338726,0.012846451481573944,0.010680229989434816,0.16600100025243592,0.13995399967825506,0.201954296228815,0.19873969079671766,0.19808787537676206,0.20025419707208927,0.2009639405256159
2026-05-01 14:02:00,100298.10877505878,2119.1720476362175,2997.1854680360175,1761.9658786108357,2491.981966465731,0.012845358103873543,0.010680153460313865,0.22853600057715084,0.1436750007997034,0.2018503008561319,0.19883922483747737,0.19802795404869442,0.20029034247297042,0.2009921777847259
2026-05-01 14:03:00,100311.60768336407,2119.2574499650627,2997.3062541794725,1762.143508499128,2492.23319180653,0.012844147103624264,0.010679792793099536,0.16703500114090275,0.14026399912836496,0.20183014358286896,0.19881727631994434,0.19796163983276452,0.20031868441875134,0.20107225584567076
2026-05-01 14:04:00,100237.59757541874,2116.718316109025,2993.715108711505,1760.2927778458422,2489.6156681253046,0.012838230291213979,0.01067645321059417,0.16403799963882193,0.13902399950893596,0.20226994116232508,0.19851314300833114,0.19767235320786156,0.2004012904737268,0.20114327214775543
2026-05-01 14:05:00,100140.60876644943,2115.6098593582415,2992.1473971757187,1758.9641019764501,2487.7364964875355,0.012843934978031225,0.010678727202249744,0.1626939993002452,0.136542999825906,0.20205414367313584,0.1982661077528125,0.19798270181403327,0.20051396519539433,0.20118308156462408
2026-05-01 14:06:00,100261.96576236017,2118.377731450822,2996.0620514967386,1761.142378166301,2490.817274071815,0.012845172190796726,0.010679010057645402,0.16610500097158365,0.13705900164495688,0.20218534532951168,0.19841186464634725,0.198035010285836,0.20032103143117558,0.2010467483071294
2026-05-01 14:07:00,100238.81730464836,2119.061281521971,2997.028809406842,1761.225811667036,2490.935275664102,0.012852284354329158,0.010681982225389563,0.16372800018871203,0.13613000010082033,0.20194167433307852,0.1982190059630725,0.19840245241311635,0.20032582039111768,0.20111104689961487
2026-05-01 14:08:00,100254.97620578227,2117.983530610137,2995.5045257250554,1760.874121450056,2490.437873478773,0.012843677252169922,0.010678127837513287,0.16383100046368781,0.1368529992760159,0.20233753527082388,0.19842811081541012,0.1979598509849244,0.20028522573908245,0.2009892771897591
2026-05-01 14:09:00,100340.61708360625,2119.7872717691057,2998.0555912677464,1762.3763781430323,2492.562543787854,0.012843643895450922,0.01067811610725115,0.5060670009697787,0.14667200048279483,0.20242563922817275,0.19865092167653067,0.197943970932794,0.20011215651139055,0.20086731165111207
2026-05-01 14:10:00,100365.19561502188,2119.80931798339,2998.086771649326,1762.6088800852951,2492.89137572173,0.012840632146641672,0.010676909501044406,0.16682900059095118,0.13406200014287606,0.20252974212001085,0.19882961271170105,0.1977868360121343,0.20007632213700638,0.20077748701914738
2026-05-01 14:11:00,100351.60292187036,2119.7608266334296,2998.018189407696,1762.4200464401413,2492.624304693796,0.01284207764547697,0.010677211691035448,0.16114299978653435,0.13344199942366686,0.20255717491189992,0.19861419408932238,0.19786801665281573,0.2001172534941557,0.20084336085180632
2026-05-01 14:12:00,100440.3842233569,2121.099273948555,2999.911180987638,1763.5900293344414,2494.279033828488,0.012838827775613406,0.010674855689928948,0.16207299995585345,0.13437199959298596,0.20303266651405488,0.1984613430117539,0.19770782942347456,0.2000342315349354,0.20076392951578134
2026-05-01 14:13:00,100463.26181315164,2121.7440655429305,3000.823122044397,1764.1084527813478,2495.0122500027433,0.012839806083682351,0.010675562058660134,0.1591789987287484,0.1319940001849318,0.20291922266132073,0.19858452647400546,0.19775179961554554,0.20000247821124426,0.20074197303788385
2026-05-01 14:14:00,100386.16196875436,2119.8617321193788,2998.1609019620964,1762.8263644299802,2493.1989679807652,0.012838267720120956,0.010675996678336712,0.15855900164751802,0.13333899914869107,0.20255824648973658,0.19879965165965366,0.19766527412909646,0.2001312333374468,0.2008455943840665
2026-05-01 14:15:00,100293.68199953233,2117.535645466997,2994.871073219929,1761.001671125819,2490.618269419289,0.01283600558691585,0.010674780062157618,0.21757900140073616,0.1362329985568067,0.20266040001587612,0.19859624389826955,0.19756181443939863,0.2002549322827845,0.20092660936367115
2026-05-01 14:16:00,100304.1302543414,2117.7167271720737,2995.1271805310785,1761.0945543064463,2490.74963587418,0.012835766075369254,0.010674231093159547,0.16165999841177836,0.1356129996565869,0.20279476670738483,0.198434490478187,0.19756102428131178,0.20029213915346977,0.20091757937964663
2026-05-01 14:17:00,100264.41994221472,2116.652367914297,2993.6218369211833,1760.3626238508602,2489.714452663103,0.012834395976133504,0.01067402059902266,0.1573190002090996,0.13354499969864264,0.20268367933914366,0.19847932761380724,0.1974908157324941,0.20037285032191388,0.20097332699264103
2026-05-01 14:18:00,100242.36215476051,2116.341254250823,2993.181822929817,1759.9831069798456,2489.177694709945,0.012835333251545964,0.010674067639046405,0.17447699974582065,0.13519999993150122,0.2027708178724898,0.19839240078356948,0.19754516242435108,0.2003574543285407,0.20093416459104893
2026-05-01 14:19:00,100304.89837533861,2118.7600939128965,2996.6028340236367,1761.685454859769,2491.585357803151,0.012841991718652381,0.010677730851725948,0.16527800107724033,0.1322010011790553,0.20229011229533628,0.19861370406089857,0.19787210299442706,0.2002961402731284,0.20092794037620978
2026-05-01 14:20:00,100324.21336644454,2118.2820442173625,2995.9267192164166,1761.6813729518092,2491.579584682827,0.012836622361483798,0.010675650377897547,0.16073000006144866,0.13230500007921364,0.20242472941807205,0.19880435335910665,0.19759070115422359,0.20028798062107456,0.20089223544752335
2026-05-01 14:21:00,100349.9537693233,2118.7976918975,2996.6560095707596,1762.1773081399053,2492.280995283494,0.012836453668818259,0.010675916562814084,0.15907699889794458,0.13220199980423786,0.20232678959143133,0.1989099150385674,0.197574629072443,0.20027804820548398,0.20091061809207433
2026-05-01 14:22:00,100354.52826662964,2119.330071445758,2997.4089641254873,1762.4434632238551,2492.6574234978752,0.012839093743614872,0.010677042310222071,0.2260549990751315,0.14501899931929074,0.20222549463773748,0.19879969165111178,0.19770899486995852,0.20028551543308318,0.20098030340810913
2026-05-01 14:23:00,100295.55589730828,2118.1330296581555,2995.7159650816216,1761.3644862126023,2491.1314057202817,0.012839386897632317,0.010676779876230323,0.1635209991945885,0.13644000136991963,0.20229833719313023,0.19855025834953,0.1977361943266322,0.2003673338478647,0.20104787628284276
2026-05-01 14:24:00,100222.43793906251,2116.6348747608763,2993.597096020471,1760.1002928542646,2489.3434329284437,0.012839666039215726,0.010676900501475321,0.16310700084432028,0.1368530010950053,0.2022226047968403,0.1983912281396554,0.19776165344142585,0.2004955267617267,0.20112898686035172
2026-05-01 14:25:00,100188.29187686197,2114.529895435878,2990.619983590908,1758.8218312858385,2487.5352803347914,0.01283126872541093,0.010672781503850967,0.19339299979037605,0.1577319999341853,0.20268872134788687,0.1982610249969106,0.197333968507128,0.20053064498680406,0.20118564016127036
2026-05-01 14:26:00,100201.743219269,2115.64206883918,2992.192951659277,1759.4110989334174,2488.3686928140078,0.012836294143267823,0.01067492404196287,0.16682800014677923,0.1368530010950053,0.20251611468548336,0.1982361325412786,0.1975944473904664,0.2005050934965262,0.2011482118862454
2026-05-01 14:27:00,100216.09098197971,2115.7909763525877,2992.403554397155,1759.702718804432,2488.78113636269,0.012835359734816688,0.010675164831795711,0.16186699940590188,0.13499199849320576,0.2023488216998565,0.19849786085666393,0.19753665249351585,0.2004957600614095,0.20112090488855422
2026-05-01 14:28:00,100221.89388105663,2116.141222128701,2992.898913682201,1759.8881389700502,2489.0433796413768,0.012836741189605832,0.010675671513024204,0.16507100008311681,0.1357160017505521,0.20235134590341397,0.19849842364135434,0.19760431517986551,0.20044265557173652,0.2011032597036296
2026-05-01 14:29:00,100220.82292668516,2115.2493120686345,2991.637468263549,1759.605953900183,2488.644279912005,0.01283146788177476,0.010674073809280232,0.1644509993639076,0.13654200120072346,0.2023534432930172,0.1988743851147304,0.19731931550038764,0.20040848627014946,0.20104436982171542
2026-05-01 14:30:00,100122.3772060941,2111.710844231392,2986.632945675246,1757.3479368555702,2485.450723315107,0.012822598410043568,0.010670858144510445,0.16445100118289702,0.1380929988954449,0.20245303850555607,0.1991254502958905,0.19685924359089504,0.20050062288177808,0.20106164472588026
2026-05-01 14:31:00,100117.82159897826,2111.1770423184507,2985.877979443004,1757.2947621464343,2485.3755173092204,0.012819940403756077,0.010671020795967809,0.16496799980814103,0.1362330003757961,0.20213923595987018,0.19960288158849038,0.19669971932496294,0.20049035460945458,0.20106780851722186
2026-05-01 14:32:00,99954.2744203056,2106.1912014541144,2978.8264095616446,1753.9295197802583,2480.615990810382,0.012810591019370746,0.010668012352911602,0.19670099936774932,0.1380930007144343,0.20203980449113731,0.19970458231191585,0.19621747715059423,0.2007518165280373,0.20128631951831524
2026-05-01 14:33:00,100040.04516417038,2108.299381720939,2981.8080491443184,1755.5976660343697,2482.975281891518,0.01281241937395354,0.010669003531559957,0.16073000006144866,0.13406200014287606,0.2019589227867097,0.19990544538880636,0.19630156876684388,0.20064275795112005,0.20119130510651995
2026-05-01 14:34:00,99981.46369196527,2106.3396879063744,2979.0364167847065,1754.295921974197,2481.134200425479,0.01280801016811372,0.01066733924045241,0.16507100008311681,0.1374729999952251,0.20206660355463227,0.2001289483695326,0.19606983490313448,0.20061955148938698,0.2011150616833136
2026-05-01 14:35:00,99937.19103838003,2105.8678962932436,2978.369152902855,1753.7666146757097,2480.3855910122315,0.012810814085853814,0.010668844940432659,0.16207299995585345,0.17375400057062507,0.2018360809059809,0.2001426291379142,0.19621626465417275,0.20066955678759707,0.2011354685143351
2026-05-01 14:36:00,99886.06911401678,2105.6139564917803,2978.010000995604,1753.1213145414636,2479.4729307178295,0.012815825085245165,0.010670377659261196,0.17024000044330023,0.1682760012045037,0.20185043824336218,0.19997118666980318,0.19649053310000145,0.2006556746157694,0.20103216737106389
2026-05-01 14:37:00,99800.07874610185,2103.8430656767823,2975.5053963212877,1751.5759254787272,2477.2872574750827,0.012816079717756333,0.010670157417571838,0.17065300016838592,0.13736999972024933,0.20190686781777356,0.19976366551673563,0.19651566607014787,0.20073409682395504,0.2010797037713878
2026-05-01 14:38:00,99893.37667312402,2107.6296763900236,2980.8608721145324,1753.8943864260996,2480.5663010371304,0.01282715534878949,0.01067430204275325,0.17179000133182853,0.14036700122233015,0.20172539197161526,0.19939803557544844,0.19708703331474586,0.20064655366366627,0.2011429854745242
2026-05-01 14:39:00,99877.65909388333,2108.2540250512393,2981.7439003408012,1754.0496367133132,2480.7858744810446,0.012832974356463288,0.010676926850576566,0.16972299999906681,0.13757699889538344,0.20143336750650048,0.19926485059177163,0.1973913510748653,0.2007058882076016,0.20120454261926093
2026-05-01 14:40:00,99865.5153686242,2108.5905576774735,2982.21986485628,1754.0965624226458,2480.8522424072567,0.012836583584561618,0.010678510845524994,0.16465699991385918,0.136026001200662,0.20129423078888833,0.1992019512934631,0.1975742401765795,0.20068861654036074,0.2012409612007082
2026-05-01 14:41:00,99824.20436522132,2107.5658220380196,2980.7705616859334,1753.3580585816521,2479.8077623317554,0.012835654923167765,0.010678432322909184,0.16806900021038018,0.13706000027013943,0.20120090683738023,0.19928681228364853,0.1975267795509307,0.20073836735636627,0.20124713397167424
2026-05-01 14:42:00,99850.9858333494,2108.1415940278216,2981.584886998812,1753.8819099917143,2480.5486553778865,0.012835717885306224,0.01067875775733999,0.20445300106075592,0.142434999361285,0.20110280237389724,0.1993568055258244,0.19752358048658658,0.20073729644733004,0.20127951516636172
2026-05-01 14:43:00,99944.91073532663,2110.9480060260094,2985.554049043806,1755.8829258090689,2483.3787302346095,0.012840726482538336,0.010680894233922504,0.16620899987174198,0.1366460001008818,0.20095291925264633,0.19930973116891815,0.1977746957215132,0.2006679782012469,0.2012946756556755
2026-05-01 14:44:00,99920.93357114485,2110.816146997388,2985.367558303305,1755.6295198036516,2483.0203332852925,0.01284300548055854,0.010681915417760236,0.16589799997746013,0.13695699999516364,0.20086245426731553,0.19932950502460367,0.19789165845455156,0.20064950720638,0.20126687504714927
2026-05-01 14:45:00,99967.63913326389,2112.8078042284465,2988.1843971328362,1756.9092457006357,2484.8302740429526,0.012849117476755297,0.010684707453666769,0.16134999896166846,0.1347859997622436,0.20060508085639248,0.19935629818077522,0.19820119146452447,0.20059597521016245,0.20124145428814533
2026-05-01 14:46:00,100005.4101723402,2113.0176881110597,2988.4812399133193,1757.3288689520987,2485.423755215346,0.012845540428500094,0.010683222937179715,0.16383100046368781,0.13674999900104012,0.20075674149558634,0.19955654395543526,0.19801224020042646,0.20052992725801044,0.20114454709054147
2026-05-01 14:47:00,100024.15710384393,2113.6866082100246,2989.4273063745727,1757.6629354909142,2485.8962318963268,0.012847198628703222,0.010683251134227561,0.18450399875291623,0.1366459982818924,0.20094647770994842,0.19938863970806517,0.19810407874837305,0.2004673829625998,0.2010934208710136
2026-05-01 14:48:00,100097.92934147295,2115.383478014062,2991.8272217205135,1759.0054468045007,2487.7949712668487,0.012848036378301812,0.010683531475528063,0.16372700156352948,0.1616609988559503,0.20099010381438048,0.1994880002026806,0.19814156567846164,0.20036950500586273,0.20101082529861444
2026-05-01 14:49:00,100094.93967209845,2115.1335791499782,2991.4737849881135,1758.8695982810405,2487.6028381076635,0.012846902291591775,0.010683025457828817,0.19256599989603274,0.13881699851481244,0.20104581631111562,0.19953260411589027,0.19808295571074513,0.20035609373299876,0.20098253012925021
2026-05-01 14:50:00,100018.90420398772,2112.866697373923,2988.267690832367,1757.2369491233892,2485.293751247457,0.012842889589827352,0.010681222884911036,0.16372699974454008,0.13602699982584454,0.20118798417080686,0.1995562006085589,0.1978863133091411,0.20042522991352524,0.2009442719979678
2026-05-01 14:51:00,100126.4145885764,2115.3725122947235,2991.8117126943894,1759.1831254708295,2488.046265595355,0.012844314621395304,0.010681570933190209,0.1633140000194544,0.13582000065071043,0.20127356539224497,0.19951091577144478,0.19795131105214875,0.20031801230404364,0.2009461954801178
2026-05-01 14:52:00,100106.1976089428,2115.5848242665684,2992.11198956781,1759.1231547809925,2487.9614479042725,0.012848197994954319,0.01068336392419074,0.16341700029443018,0.13519899948732927,0.2010871021389953,0.19948272384472704,0.19814988327308133,0.20031694086119872,0.20096334988199763
2026-05-01 14:53:00,100127.10975633434,2115.747199509536,2992.3416399726148,1759.3390750079561,2488.2668280017647,0.012846500489929915,0.010682443674878502,0.1633140000194544,0.135303000206477,0.20124385537100728,0.19950711418468084,0.19805894603633364,0.20025573062648108,0.200934353781497
2026-05-01 14:54:00,100088.54009598991,2114.657391672903,2990.8003039519967,1758.5311097533868,2487.124107323482,0.012844831258276812,0.010681652477682517,0.16620799942757003,0.13799000043945853,0.20131423279934374,0.19947290072823046,0.1979766462437735,0.20028855892799127,0.2009476613006611
2026-05-01 14:55:00,100152.04283054426,2115.882805114515,2992.5334295675566,1759.7056888981026,2488.7853370228477,0.01284412549697582,0.010682009727247754,0.18595100118545815,0.14108999857853632,0.20116536307718275,0.19974223218199627,0.19792047569470542,0.200214563393021,0.20095736565309455
2026-05-01 14:56:00,100120.79654330047,2115.2488259915085,2991.6367807953943,1759.1308360590026,2487.9723116823475,0.01284428429810507,0.01068185279115517,0.16290100029436871,0.1698260002740426,0.20120329573781337,0.19960664640559017,0.19793764840508452,0.20027111359153532,0.20098129585997662
2026-05-01 14:57:00,100109.84525922716,2114.950886417054,2991.2153991695345,1758.9641625183365,2487.736582113081,0.01284388001225671,0.010682009116305386,0.16135000078065787,0.13468199904309586,0.20110107293297755,0.1997177719392987,0.19791468585608674,0.20029302178498962,0.20097344748664747
2026-05-01 14:58:00,100054.5626602254,2113.4384187413552,2989.076287272728,1757.9116624407338,2486.2480111680197,0.012841786434686902,0.010681515931537551,0.18698399981076363,0.14315899898065254,0.20101151302177817,0.19981120850202713,0.19780716320390312,0.20036765537105464,0.20100245990123702
2026-05-01 14:59:00,100052.2774086346,2113.6644862547573,2989.3960188710757,1758.1005243337502,2486.5151221474443,0.012843453423249726,0.010682907502354606,0.16093600061140023,0.136542999825906,0.20075503020336796,0.20006219474053066,0.19787852189639185,0.2003195680462494,0.20098468511346024
2026-05-01 15:00:00,100035.72897393024,2113.4862228265533,2989.14389750269,1757.9065575586642,2486.2407912358894,0.0128444946770334,0.010683495911833717,0.16341700029443018,0.1368530010950053,0.20066035927646717,0.20007595587129923,0.19793227864752994,0.2003388483242967,0.20099255788040696
2026-05-01 15:01:00,99946.02553260088,2111.1159763866613,2985.7916127303265,1756.2494679465203,2483.897137774487,0.012841604995925609,0.010683004720695185,0.16248700012511108,0.1368530010950053,0.2004635651763489,0.20023859704290078,0.1977829120359748,0.20046593639202653,0.201048989352749
2026-05-01 15:02:00,99923.8048571431,2110.511469276724,2984.9366467886753,1755.8020816946018,2483.264390860736,0.012840782718485596,0.01068265837732291,0.1781979990482796,0.1363359988317825,0.20048680614857972,0.20025409892857052,0.19774198216467442,0.20047721289186585,0.20103989986630938
2026-05-01 15:03:00,99972.91236859422,2111.553409394782,2986.4102825814325,1756.6512131891884,2484.465333737868,0.012840811483565645,0.010682574719909424,0.1614539996808162,0.16755199976614676,0.2005554039638392,0.20032740001791852,0.19773924601764073,0.2004009670145568,0.20097698298604486
2026-05-01 15:04:00,99987.49617795163,2113.0108172428977,2988.471522313358,1757.3782495841215,2485.4935951855678,0.012847800088523102,0.010685437218933074,0.16321000111929607,0.136542999825906,0.2003662126363359,0.20022808097951425,0.19809742902810887,0.20034119851881838,0.2009670788372225
2026-05-01 15:05:00,100007.31755138612,2113.6198314123344,2989.3328626752696,1757.7166137295305,2485.972150053567,0.012848955936760052,0.010685376330913068,0.16321000111929607,0.1343730000371579,0.20049705648244762,0.20001678744699364,0.19816720020031045,0.20035140286116115,0.20096755300908709
2026-05-01 15:06:00,99957.26377381744,2112.2702410574466,2987.4241112815434,1756.7413671744687,2484.5928402396967,0.012847181639551505,0.010684795439103398,0.16196999968087766,0.136026001200662,0.20047303313023507,0.2000250550869635,0.19807782261904391,0.2004156608882339,0.20100842827552373
2026-05-01 15:07:00,99916.6119005514,2111.1731180102192,2985.872429218983,1755.8850509014585,2483.38173579333,0.012845733017051005,0.010683932255527122,0.21334200027922634,0.13809400115860626,0.20058659466722759,0.19991769256327166,0.1980094568024072,0.20045278397753913,0.20103347198955443
2026-05-01 15:08:00,99946.93606892286,2111.625578666677,2986.5123529599114,1756.3291827835656,2484.0098799897523,0.012844587813124793,0.010683392285511914,0.16620899987174198,0.1378859997203108,0.200646634305247,0.1999006255831604,0.19794938020232936,0.20045024016160012,0.20105311974766307
2026-05-01 15:09:00,99963.67046567814,2111.9303965719623,2986.9434627403257,1756.6491859617565,2484.462466591425,0.012844291402434012,0.010683550022749285,0.16341700029443018,0.13581999883172102,0.2005562405091724,0.19997597427517788,0.19793113105315085,0.20046939435038652,0.20106725981211238
2026-05-01 15:10:00,99953.10767190866,2111.7355948995537,2986.6679510175545,1756.4799475743605,2484.2231095104817,0.012844463889253,0.010683649654486696,0.16455500008305535,0.16899900037969928,0.20056313449165936,0.20005272242013802,0.19793715782111135,0.20042677147984866,0.20102021378724247
